molecule	gene	start	end	strand	orientation
NZ_CP007236.1_2903	ANK	516	548	forward	1
NZ_CP007451.1_2705	ANK_1	338	370	forward	1
NZ_CP007451.1_2705	ANK	442	475	forward	1
NZ_CP007451.1_3408	ANK_1	83	115	forward	1
NZ_CP007451.1_3408	ANK	116	148	forward	1
NZ_CP007699.2_5893	ANK_1	37	69	forward	1
NZ_CP007699.2_5893	ANK	109	140	forward	1
NZ_CP007699.2_5893	ANK	142	172	forward	1
NZ_CP007722.1_1933	ANK_1	116	148	forward	1
NZ_CP007722.1_1933	ANK	149	183	forward	1
NZ_CP007724.1_1905	ANK_1	116	148	forward	1
NZ_CP007724.1_1905	ANK	149	183	forward	1
NZ_CP007793.1_188	ANK_1	62	94	forward	1
NZ_CP007793.1_188	ANK	95	127	forward	1
NZ_CP007793.1_188	ANK	128	159	forward	1
NZ_CP008858.2_2717	ANK_1	47	79	forward	1
NZ_CP008858.2_2717	ANK	113	145	forward	1
NZ_CP008998.1_691	ANK_1	398	429	forward	1
NZ_CP008998.1_691	ANK	463	494	forward	1
NZ_CP008998.1_691	ANK	529	561	forward	1
NZ_CP009010.1_692	ANK_1	398	429	forward	1
NZ_CP009010.1_692	ANK	463	494	forward	1
NZ_CP009010.1_692	ANK	529	561	forward	1
NZ_CP009016.1_692	ANK_1	398	429	forward	1
NZ_CP009016.1_692	ANK	463	494	forward	1
NZ_CP009016.1_692	ANK	529	561	forward	1
NZ_CP009043.1_710	ANK_1	47	79	forward	1
NZ_CP009043.1_710	ANK	80	111	forward	1
NZ_CP009048.1_1480	ANK_1	50	83	forward	1
NZ_CP009048.1_1480	ANK	116	148	forward	1
NZ_CP009278.1_2611	ANK_1	69	101	forward	1
NZ_CP009278.1_2611	ANK	102	135	forward	1
NZ_CP009438.1_1438	ANK_1	102	133	forward	1
NZ_CP009438.1_1438	ANK	214	245	forward	1
NZ_CP009438.1_1438	ANK	283	314	forward	1
NZ_CP009513.1_1341	ANK_1	100	132	forward	1
NZ_CP009513.1_1341	ANK	133	165	forward	1
NZ_CP009513.1_1341	ANK	199	231	forward	1
NZ_CP009513.1_1341	ANK	232	264	forward	1
NZ_CP009513.1_1341	ANK	265	297	forward	1
NZ_CP009513.1_1341	ANK	298	330	forward	1
NZ_CP009517.1_1218	ANK_1	45	77	forward	1
NZ_CP009517.1_1218	ANK	78	110	forward	1
NZ_CP009517.1_1218	ANK	144	176	forward	1
NZ_CP009517.1_1218	ANK	177	209	forward	1
NZ_CP009517.1_1218	ANK	210	242	forward	1
NZ_CP009517.1_1218	ANK	243	275	forward	1
NZ_CP009530.1_1208	ANK_1	45	77	forward	1
NZ_CP009530.1_1208	ANK	78	110	forward	1
NZ_CP009530.1_1208	ANK	111	143	forward	1
NZ_CP009530.1_1208	ANK	144	176	forward	1
NZ_CP009530.1_1208	ANK	177	209	forward	1
NZ_CP009530.1_1208	ANK	210	242	forward	1
NZ_CP009530.1_1208	ANK	243	275	forward	1
NZ_CP009590.1_4527	ANK_1	10	40	forward	1
NZ_CP009590.1_4527	ANK	42	73	forward	1
NZ_CP009590.1_4527	ANK	76	107	forward	1
NZ_CP009590.1_4527	ANK	141	172	forward	1
NZ_CP009590.1_4527	ANK	175	205	forward	1
NZ_CP009887.1_2308	ANK_1	51	83	forward	1
NZ_CP009887.1_2308	ANK	117	149	forward	1
NZ_CP009941.1_2232	ANK_1	10	40	forward	1
NZ_CP009941.1_2232	ANK	42	73	forward	1
NZ_CP009941.1_2232	ANK	76	107	forward	1
NZ_CP009941.1_2232	ANK	141	172	forward	1
NZ_CP009941.1_2232	ANK	175	205	forward	1
NZ_CP010327.1_2044	ANK_1	60	91	forward	1
NZ_CP010327.1_2044	ANK	92	124	forward	1
NZ_CP010470.1_815	ANK_1	267	298	forward	1
NZ_CP010470.1_815	ANK	329	359	forward	1
NZ_CP010475.1_858	ANK_1	267	298	forward	1
NZ_CP010475.1_858	ANK	329	359	forward	1
NZ_CP010483.1_801	ANK_1	267	298	forward	1
NZ_CP010483.1_801	ANK	329	359	forward	1
NZ_CP010536.1_1091	ANK_1	99	131	forward	1
NZ_CP010536.1_1091	ANK	165	197	forward	1
NZ_CP010995.1_719	ANK_1	47	79	forward	1
NZ_CP010995.1_719	ANK	80	111	forward	1
NZ_CP011059.1_1446	ANK_1	48	80	forward	1
NZ_CP011059.1_1446	ANK	81	113	forward	1
NZ_CP011059.1_1446	ANK	114	146	forward	1
NZ_CP011131.1_159	ANK_1	113	148	forward	1
NZ_CP011131.1_159	ANK	180	212	forward	1
NZ_CP011148.1_248	ANK_1	49	77	forward	1
NZ_CP011148.1_248	ANK	78	110	forward	1
NZ_CP011148.1_248	ANK	148	180	forward	1
NZ_CP011148.1_328	ANK_1	3	36	forward	1
NZ_CP011148.1_328	ANK	73	108	forward	1
NZ_CP011148.1_328	ANK	109	144	forward	1
NZ_CP011148.1_328	ANK	147	179	forward	1
NZ_CP011148.1_427	ANK_1	57	87	forward	1
NZ_CP011148.1_427	ANK	88	120	forward	1
NZ_CP011148.1_427	ANK	122	154	forward	1
NZ_CP011148.1_427	ANK	303	334	forward	1
NZ_CP011148.1_427	ANK	336	368	forward	1
NZ_CP011148.1_661	ANK_1	89	117	forward	1
NZ_CP011148.1_661	ANK	118	151	forward	1
NZ_CP011148.1_661	ANK	152	182	forward	1
NZ_CP011160.1_4512	ANK_1	340	372	forward	1
NZ_CP011160.1_4512	ANK	440	471	forward	1
NZ_CP011160.1_4512	ANK	753	784	forward	1
NZ_CP011160.1_4512	ANK	917	949	forward	1
NZ_CP011160.1_4512	ANK	1035	1069	forward	1
NZ_CP011270.1_3284	ANK_1	76	106	forward	1
NZ_CP011270.1_3284	ANK	142	173	forward	1
NZ_CP011371.1_2970	ANK_1	121	152	forward	1
NZ_CP011371.1_2970	ANK	153	185	forward	1
NZ_CP011382.1_240	ANK_1	122	152	forward	1
NZ_CP011382.1_240	ANK	153	185	forward	1
NZ_CP011382.1_240	ANK	186	218	forward	1
NZ_CP011382.1_240	ANK	220	249	forward	1
NZ_CP011412.1_3047	ANK_1	64	96	forward	1
NZ_CP011412.1_3047	ANK	97	129	forward	1
NZ_CP011412.1_3047	ANK	131	163	forward	1
NZ_CP011454.1_3709	ANK_1	133	165	forward	1
NZ_CP011454.1_3709	ANK	202	233	forward	1
NZ_CP011770.1_117	ANK_1	92	124	forward	1
NZ_CP011770.1_117	ANK	158	190	forward	1
NZ_CP012036.1_3681	ANK_1	37	68	forward	1
NZ_CP012036.1_3681	ANK	71	103	forward	1
NZ_CP012036.1_3681	ANK	104	136	forward	1
NZ_CP012036.1_3681	ANK	137	169	forward	1
NZ_CP012036.1_3681	ANK	170	202	forward	1
NZ_CP012036.1_3681	ANK	236	268	forward	1
NZ_CP012036.1_3681	ANK	301	331	forward	1
NZ_CP012036.1_3681	ANK	332	364	forward	1
NZ_CP012036.1_3681	ANK	365	397	forward	1
NZ_CP012076.1_2571	ANK_1	127	159	forward	1
NZ_CP012076.1_2571	ANK	160	192	forward	1
NZ_CP012077.1_2545	ANK_1	127	159	forward	1
NZ_CP012077.1_2545	ANK	160	192	forward	1
NZ_CP012195.1_852	ANK_1	275	307	forward	1
NZ_CP012195.1_852	ANK	333	363	forward	1
NZ_CP012232.1_736	ANK_1	267	298	forward	1
NZ_CP012232.1_736	ANK	329	359	forward	1
NZ_CP012334.1_2879	ANK_1	128	159	forward	1
NZ_CP012334.1_2879	ANK	161	193	forward	1
NZ_CP012373.2_3223	ANK_1	31	84	forward	1
NZ_CP012373.2_3223	ANK	86	117	forward	1
NZ_CP012373.2_3223	ANK	118	152	forward	1
NZ_CP012401.1_187	ANK_1	62	94	forward	1
NZ_CP012401.1_187	ANK	95	127	forward	1
NZ_CP012401.1_187	ANK	128	160	forward	1
NZ_CP012546.1_842	ANK_1	90	122	forward	1
NZ_CP012546.1_842	ANK	161	193	forward	1
NZ_CP012546.1_842	ANK	202	232	forward	1
NZ_CP012601.1_1560	ANK_1	45	77	forward	1
NZ_CP012601.1_1560	ANK	78	110	forward	1
NZ_CP012601.1_1560	ANK	111	143	forward	1
NZ_CP012603.1_3041	ANK_1	151	179	forward	1
NZ_CP012603.1_3041	ANK	263	296	forward	1
NZ_CP012606.1_1720	ANK_1	63	95	forward	1
NZ_CP012606.1_1720	ANK	129	161	forward	1
NZ_CP012639.1_3032	ANK_1	108	140	forward	1
NZ_CP012639.1_3032	ANK	175	207	forward	1
NZ_CP012691.1_2733	ANK_1	36	69	forward	1
NZ_CP012691.1_2733	ANK	71	101	forward	1
NZ_CP012691.1_2733	ANK	104	136	forward	1
NZ_CP012914.1_2078	ANK_1	761	793	forward	1
NZ_CP012914.1_2078	ANK	794	825	forward	1
NZ_CP012914.1_2078	ANK	827	859	forward	1
NZ_CP012943.1_2697	ANK_1	98	130	forward	1
NZ_CP012943.1_2697	ANK	197	234	forward	1
NZ_CP013233.1_1983	ANK_1	101	131	forward	1
NZ_CP013233.1_1983	ANK	131	162	forward	1
NZ_CP013233.1_1983	ANK	164	196	forward	1
NZ_CP013420.1_534	ANK_1	98	129	forward	1
NZ_CP013420.1_534	ANK	128	160	forward	1
NZ_CP013420.1_534	ANK	161	193	forward	1
NZ_CP013653.1_4715	ANK_1	57	91	forward	1
NZ_CP013653.1_4715	ANK	97	127	forward	1
NZ_CP013667.1_135	ANK_1	195	227	forward	1
NZ_CP013667.1_135	ANK	228	260	forward	1
NZ_CP013667.1_754	ANK_1	193	225	forward	1
NZ_CP013667.1_754	ANK	226	258	forward	1
NZ_CP013667.1_754	ANK	259	291	forward	1
NZ_CP013667.1_754	ANK	325	357	forward	1
NZ_CP013667.1_754	ANK	358	390	forward	1
NZ_CP013667.1_754	ANK	424	456	forward	1
NZ_CP013667.1_754	ANK	457	489	forward	1
NZ_CP013667.1_754	ANK	607	642	forward	1
NZ_CP013989.1_2660	ANK_1	47	79	forward	1
NZ_CP013989.1_2660	ANK	113	145	forward	1
NZ_CP014014.1_375	ANK_1	161	189	forward	1
NZ_CP014014.1_375	ANK	189	220	forward	1
NZ_CP014014.1_375	ANK	335	367	forward	1
NZ_CP014262.1_1636	ANK_1	77	109	forward	1
NZ_CP014262.1_1636	ANK	143	175	forward	1
NZ_CP014354.1_125	ANK_1	195	227	forward	1
NZ_CP014354.1_125	ANK	228	260	forward	1
NZ_CP014354.1_730	ANK_1	193	225	forward	1
NZ_CP014354.1_730	ANK	226	258	forward	1
NZ_CP014354.1_730	ANK	259	291	forward	1
NZ_CP014354.1_730	ANK	325	357	forward	1
NZ_CP014354.1_730	ANK	358	390	forward	1
NZ_CP014354.1_730	ANK	424	456	forward	1
NZ_CP014354.1_730	ANK	457	489	forward	1
NZ_CP014354.1_730	ANK	607	642	forward	1
NZ_CP014548.1_127	ANK_1	195	227	forward	1
NZ_CP014548.1_127	ANK	228	260	forward	1
NZ_CP014548.1_741	ANK_1	193	225	forward	1
NZ_CP014548.1_741	ANK	226	258	forward	1
NZ_CP014548.1_741	ANK	259	291	forward	1
NZ_CP014548.1_741	ANK	325	357	forward	1
NZ_CP014548.1_741	ANK	358	390	forward	1
NZ_CP014548.1_741	ANK	424	456	forward	1
NZ_CP014548.1_741	ANK	457	489	forward	1
NZ_CP014548.1_741	ANK	607	642	forward	1
NZ_CP014549.1_124	ANK_1	195	227	forward	1
NZ_CP014549.1_124	ANK	228	260	forward	1
NZ_CP014551.1_1572	ANK_1	193	225	forward	1
NZ_CP014551.1_1572	ANK	226	258	forward	1
NZ_CP014551.1_1572	ANK	259	291	forward	1
NZ_CP014551.1_1572	ANK	325	357	forward	1
NZ_CP014551.1_1572	ANK	358	390	forward	1
NZ_CP014551.1_1572	ANK	424	456	forward	1
NZ_CP014551.1_1572	ANK	457	489	forward	1
NZ_CP014551.1_1572	ANK	607	642	forward	1
NZ_CP014553.1_1588	ANK_1	193	225	forward	1
NZ_CP014553.1_1588	ANK	226	258	forward	1
NZ_CP014553.1_1588	ANK	259	291	forward	1
NZ_CP014553.1_1588	ANK	325	357	forward	1
NZ_CP014553.1_1588	ANK	358	390	forward	1
NZ_CP014553.1_1588	ANK	424	456	forward	1
NZ_CP014553.1_1588	ANK	457	489	forward	1
NZ_CP014553.1_1588	ANK	607	642	forward	1
NZ_CP014557.1_1574	ANK_1	193	225	forward	1
NZ_CP014557.1_1574	ANK	226	258	forward	1
NZ_CP014557.1_1574	ANK	259	291	forward	1
NZ_CP014557.1_1574	ANK	325	357	forward	1
NZ_CP014557.1_1574	ANK	358	390	forward	1
NZ_CP014557.1_1574	ANK	424	456	forward	1
NZ_CP014557.1_1574	ANK	457	489	forward	1
NZ_CP014557.1_1574	ANK	607	642	forward	1
NZ_CP014563.1_1676	ANK_1	329	361	forward	1
NZ_CP014563.1_1676	ANK	362	394	forward	1
NZ_CP014563.1_1676	ANK	395	427	forward	1
NZ_CP014563.1_1676	ANK	461	493	forward	1
NZ_CP014563.1_1676	ANK	494	526	forward	1
NZ_CP014563.1_1676	ANK	560	592	forward	1
NZ_CP014563.1_1676	ANK	593	625	forward	1
NZ_CP014689.1_531	ANK_1	45	77	forward	1
NZ_CP014689.1_531	ANK	111	143	forward	1
NZ_CP014692.1_344	ANK_1	46	78	forward	1
NZ_CP014692.1_344	ANK	113	143	forward	1
NZ_CP014693.1_5091	ANK_1	48	80	forward	1
NZ_CP014693.1_5091	ANK	114	146	forward	1
NZ_CP014836.1_121	ANK_1	195	227	forward	1
NZ_CP014836.1_121	ANK	228	260	forward	1
NZ_CP014836.1_703	ANK_1	193	225	forward	1
NZ_CP014836.1_703	ANK	226	258	forward	1
NZ_CP014836.1_703	ANK	259	291	forward	1
NZ_CP014836.1_703	ANK	325	357	forward	1
NZ_CP014836.1_703	ANK	358	390	forward	1
NZ_CP014836.1_703	ANK	424	456	forward	1
NZ_CP014836.1_703	ANK	457	489	forward	1
NZ_CP014836.1_703	ANK	607	642	forward	1
NZ_CP014950.1_1786	ANK_1	15	73	forward	1
NZ_CP014950.1_1786	ANK	74	105	forward	1
NZ_CP015007.1_196	ANK_1	51	81	forward	1
NZ_CP015007.1_196	ANK	118	148	forward	1
NZ_CP015033.1_2143	ANK_1	100	131	forward	1
NZ_CP015033.1_2143	ANK	130	162	forward	1
NZ_CP015033.1_2143	ANK	163	195	forward	1
NZ_CP015081.1_749	ANK_1	88	120	forward	1
NZ_CP015081.1_749	ANK	156	188	forward	1
NZ_CP015285.1_483	ANK_1	62	94	forward	1
NZ_CP015285.1_483	ANK	95	127	forward	1
NZ_CP015285.1_483	ANK	128	160	forward	1
NZ_CP015506.1_4625	ANK_1	336	368	forward	1
NZ_CP015506.1_4625	ANK	369	401	forward	1
NZ_CP015510.2_1040	ANK_1	72	104	forward	1
NZ_CP015510.2_1040	ANK	105	137	forward	1
NZ_CP015510.2_1040	ANK	138	170	forward	1
NZ_CP015510.2_1040	ANK	172	203	forward	1
NZ_CP015510.2_1040	ANK	208	238	forward	1
NZ_CP015510.2_326	ANK_1	72	104	forward	1
NZ_CP015510.2_326	ANK	105	137	forward	1
NZ_CP015510.2_326	ANK	172	203	forward	1
NZ_CP015510.2_326	ANK	206	238	forward	1
NZ_CP015577.1_665	ANK_1	47	79	forward	1
NZ_CP015577.1_665	ANK	80	111	forward	1
NZ_CP015578.1_749	ANK_1	45	77	forward	1
NZ_CP015578.1_749	ANK	78	109	forward	1
NZ_CP015637.1_4223	ANK_1	48	81	forward	1
NZ_CP015637.1_4223	ANK	114	146	forward	1
NZ_CP015910.2_1138	ANK_1	37	69	forward	1
NZ_CP015910.2_1138	ANK	72	102	forward	1
NZ_CP015910.2_1138	ANK	103	135	forward	1
NZ_CP015910.2_1138	ANK	137	168	forward	1
NZ_CP015910.2_1138	ANK	288	320	forward	1
NZ_CP015910.2_1138	ANK	321	353	forward	1
NZ_CP015910.2_1138	ANK	388	418	forward	1
NZ_CP015910.2_1138	ANK	453	485	forward	1
NZ_CP015910.2_13	ANK_1	32	64	forward	1
NZ_CP015910.2_13	ANK	65	97	forward	1
NZ_CP015910.2_13	ANK	131	163	forward	1
NZ_CP015910.2_1428	ANK_1	60	92	forward	1
NZ_CP015910.2_1428	ANK	93	126	forward	1
NZ_CP015910.2_1428	ANK	167	199	forward	1
NZ_CP015910.2_1428	ANK	278	310	forward	1
NZ_CP015910.2_1428	ANK	311	343	forward	1
NZ_CP015910.2_1924	ANK_1	67	99	forward	1
NZ_CP015910.2_1924	ANK	100	132	forward	1
NZ_CP015910.2_239	ANK_1	167	197	forward	1
NZ_CP015910.2_239	ANK	198	230	forward	1
NZ_CP015910.2_239	ANK	241	270	forward	1
NZ_CP015910.2_239	ANK	271	303	forward	1
NZ_CP015910.2_364	ANK_1	57	88	forward	1
NZ_CP015910.2_364	ANK	101	133	forward	1
NZ_CP015910.2_364	ANK	169	201	forward	1
NZ_CP015910.2_364	ANK	202	234	forward	1
NZ_CP015910.2_364	ANK	361	391	forward	1
NZ_CP015910.2_364	ANK	475	506	forward	1
NZ_CP015910.2_364	ANK	507	540	forward	1
NZ_CP015910.2_597	ANK_1	53	80	forward	1
NZ_CP015910.2_597	ANK	134	165	forward	1
NZ_CP015910.2_597	ANK	278	330	forward	1
NZ_CP015910.2_631	ANK_1	63	95	forward	1
NZ_CP015910.2_631	ANK	96	128	forward	1
NZ_CP015910.2_631	ANK	162	194	forward	1
NZ_CP015910.2_944	ANK_1	52	84	forward	1
NZ_CP015910.2_944	ANK	85	127	forward	1
NZ_CP015910.2_944	ANK	174	206	forward	1
NZ_CP015910.2_944	ANK	252	284	forward	1
NZ_CP015910.2_944	ANK	315	350	forward	1
NZ_CP015960.1_397	ANK_1	101	133	forward	1
NZ_CP015960.1_397	ANK	167	199	forward	1
NZ_CP016049.1_785	ANK_1	66	98	forward	1
NZ_CP016049.1_785	ANK	248	280	forward	1
NZ_CP016049.1_785	ANK	283	313	forward	1
NZ_CP016049.1_785	ANK	480	512	forward	1
NZ_CP016049.1_785	ANK	544	576	forward	1
NZ_CP016049.1_785	ANK	652	684	forward	1
NZ_CP016049.1_785	ANK	781	814	forward	1
NZ_CP016189.1_3899	ANK_1	12	70	forward	1
NZ_CP016189.1_3899	ANK	71	103	forward	1
NZ_CP016430.1_1017	ANK_1	223	255	forward	1
NZ_CP016430.1_1017	ANK	289	318	forward	1
NZ_CP016430.1_1017	ANK	397	429	forward	1
NZ_CP016430.1_1017	ANK	529	559	forward	1
NZ_CP016430.1_1153	ANK_1	37	69	forward	1
NZ_CP016430.1_1153	ANK	70	102	forward	1
NZ_CP016430.1_1153	ANK	103	136	forward	1
NZ_CP016430.1_1153	ANK	137	169	forward	1
NZ_CP016430.1_401	ANK_1	51	83	forward	1
NZ_CP016430.1_401	ANK	158	189	forward	1
NZ_CP016430.1_401	ANK	190	223	forward	1
NZ_CP016430.1_526	ANK_1	132	163	forward	1
NZ_CP016430.1_526	ANK	167	196	forward	1
NZ_CP016460.1_2656	ANK_1	71	103	forward	1
NZ_CP016460.1_2656	ANK	137	169	forward	1
NZ_CP016588.1_1064	ANK_1	33	65	forward	1
NZ_CP016588.1_1064	ANK	133	170	forward	1
NZ_CP016591.1_2933	ANK_1	67	99	forward	1
NZ_CP016591.1_2933	ANK	133	165	forward	1
NZ_CP017259.1_1608	ANK_1	45	74	forward	1
NZ_CP017259.1_1608	ANK	110	142	forward	1
NZ_CP017260.1_222	ANK_1	86	116	forward	1
NZ_CP017260.1_222	ANK	151	183	forward	1
NZ_CP017260.1_222	ANK	188	216	forward	1
NZ_CP017562.2_1415	ANK_1	53	85	forward	1
NZ_CP017562.2_1415	ANK	119	153	forward	1
NZ_CP017641.1_1772	ANK_1	54	86	forward	1
NZ_CP017641.1_1772	ANK	89	119	forward	1
NZ_CP017641.1_1772	ANK	153	183	forward	1
NZ_CP017641.1_1772	ANK	229	260	forward	1
NZ_CP017641.1_2951	ANK_1	31	63	forward	1
NZ_CP017641.1_2951	ANK	235	267	forward	1
NZ_CP017641.1_2951	ANK	269	300	forward	1
NZ_CP017754.1_1734	ANK_1	30	62	forward	1
NZ_CP017754.1_1734	ANK	63	95	forward	1
NZ_CP017769.1_3277	ANK_1	52	84	forward	1
NZ_CP017769.1_3277	ANK	152	189	forward	1
NZ_CP017878.1_1056	ANK_1	282	313	forward	1
NZ_CP017878.1_1056	ANK	344	374	forward	1
NZ_CP017995.1_1682	ANK_1	116	148	forward	1
NZ_CP017995.1_1682	ANK	149	183	forward	1
NZ_CP018145.1_1004	ANK_1	37	69	forward	1
NZ_CP018145.1_1004	ANK	70	98	forward	1
NZ_CP018145.1_1004	ANK	100	133	forward	1
NZ_CP018202.1_2169	ANK_1	67	99	forward	1
NZ_CP018202.1_2169	ANK	133	165	forward	1
NZ_CP018787.1_1177	ANK_1	99	128	forward	1
NZ_CP018787.1_1177	ANK	129	165	forward	1
NZ_CP018847.1_4235	ANK_1	398	429	forward	1
NZ_CP018847.1_4235	ANK	463	494	forward	1
NZ_CP018847.1_4235	ANK	529	561	forward	1
NZ_CP018854.1_953	ANK_1	398	429	forward	1
NZ_CP018854.1_953	ANK	463	494	forward	1
NZ_CP018854.1_953	ANK	529	561	forward	1
NZ_CP018858.1_2603	ANK_1	398	429	forward	1
NZ_CP018858.1_2603	ANK	463	494	forward	1
NZ_CP018858.1_2603	ANK	529	561	forward	1
NZ_CP018889.2_3229	ANK_1	31	84	forward	1
NZ_CP018889.2_3229	ANK	86	117	forward	1
NZ_CP018889.2_3229	ANK	118	152	forward	1
NZ_CP019044.1_706	ANK_1	64	96	forward	1
NZ_CP019044.1_706	ANK	134	163	forward	1
NZ_CP019226.1_478	ANK_1	340	372	forward	1
NZ_CP019226.1_478	ANK	440	471	forward	1
NZ_CP019226.1_478	ANK	753	784	forward	1
NZ_CP019226.1_478	ANK	917	949	forward	1
NZ_CP019226.1_478	ANK	1035	1069	forward	1
NZ_CP019426.1_1888	ANK_1	48	79	forward	1
NZ_CP019426.1_1888	ANK	114	146	forward	1
NZ_CP019428.1_4371	ANK_1	48	80	forward	1
NZ_CP019428.1_4371	ANK	114	146	forward	1
NZ_CP019600.1_1766	ANK_1	173	203	forward	1
NZ_CP019600.1_1766	ANK	247	276	forward	1
NZ_CP019600.1_1766	ANK	277	309	forward	1
NZ_CP019600.1_2488	ANK_1	59	91	forward	1
NZ_CP019600.1_2488	ANK	92	124	forward	1
NZ_CP019600.1_2488	ANK	125	157	forward	1
NZ_CP019600.1_2488	ANK	158	190	forward	1
NZ_CP019600.1_2488	ANK	323	355	forward	1
NZ_CP019600.1_2576	ANK_1	235	268	forward	1
NZ_CP019600.1_2576	ANK	269	307	forward	1
NZ_CP019600.1_2576	ANK	340	372	forward	1
NZ_CP019600.1_621	ANK_1	130	161	forward	1
NZ_CP019600.1_621	ANK	386	417	forward	1
NZ_CP019856.1_4263	ANK_1	48	81	forward	1
NZ_CP019856.1_4263	ANK	114	146	forward	1
NZ_CP019883.1_3696	ANK_1	7	65	forward	1
NZ_CP019883.1_3696	ANK	66	98	forward	1
NZ_CP019885.1_3599	ANK_1	7	65	forward	1
NZ_CP019885.1_3599	ANK	66	98	forward	1
NZ_CP019887.1_2333	ANK_1	7	65	forward	1
NZ_CP019887.1_2333	ANK	66	98	forward	1
NZ_CP019914.1_1055	ANK_1	69	100	forward	1
NZ_CP019914.1_1055	ANK	113	145	forward	1
NZ_CP019914.1_1055	ANK	181	213	forward	1
NZ_CP019914.1_1055	ANK	214	246	forward	1
NZ_CP019914.1_1055	ANK	378	408	forward	1
NZ_CP019914.1_1055	ANK	492	523	forward	1
NZ_CP019914.1_1055	ANK	524	557	forward	1
NZ_CP019914.1_2480	ANK_1	68	99	forward	1
NZ_CP019914.1_2480	ANK	116	148	forward	1
NZ_CP019914.1_2480	ANK	190	222	forward	1
NZ_CP019914.1_2480	ANK	223	255	forward	1
NZ_CP019914.1_2548	ANK_1	59	91	forward	1
NZ_CP019914.1_2548	ANK	92	124	forward	1
NZ_CP019914.1_2548	ANK	125	157	forward	1
NZ_CP019914.1_2548	ANK	158	190	forward	1
NZ_CP019914.1_2548	ANK	323	354	forward	1
NZ_CP020083.1_856	ANK_1	71	103	forward	1
NZ_CP020083.1_856	ANK	137	169	forward	1
NZ_CP020882.1_4062	ANK_1	398	429	forward	1
NZ_CP020882.1_4062	ANK	463	494	forward	1
NZ_CP020882.1_4062	ANK	529	561	forward	1
NZ_CP020926.1_74	ANK_1	49	81	forward	1
NZ_CP020926.1_74	ANK	83	115	forward	1
NZ_CP020926.1_74	ANK	116	148	forward	1
NZ_CP020931.1_517	ANK_1	106	137	forward	1
NZ_CP020931.1_517	ANK	139	169	forward	1
NZ_CP021006.2_695	ANK_1	367	398	forward	1
NZ_CP021006.2_695	ANK	433	465	forward	1
NZ_CP021056.1_2438	ANK_1	127	157	forward	1
NZ_CP021056.1_2438	ANK	158	190	forward	1
NZ_CP021056.1_2438	ANK	191	223	forward	1
NZ_CP021056.1_2438	ANK	225	254	forward	1
NZ_CP021120.1_118	ANK_1	43	74	forward	1
NZ_CP021120.1_118	ANK	75	107	forward	1
NZ_CP021120.1_118	ANK	109	140	forward	1
NZ_CP021120.1_75	ANK_1	63	97	forward	1
NZ_CP021120.1_75	ANK	98	130	forward	1
NZ_CP021120.1_75	ANK	133	164	forward	1
NZ_CP021120.1_75	ANK	166	198	forward	1
NZ_CP021120.1_75	ANK	199	232	forward	1
NZ_CP021120.1_75	ANK	233	265	forward	1
NZ_CP021120.1_75	ANK	266	298	forward	1
NZ_CP021120.1_75	ANK	332	366	forward	1
NZ_CP021120.1_908	ANK_1	949	980	forward	1
NZ_CP021120.1_908	ANK	983	1014	forward	1
NZ_CP021120.1_908	ANK	1015	1049	forward	1
NZ_CP021281.1_1866	ANK_1	313	345	forward	1
NZ_CP021281.1_1866	ANK	484	516	forward	1
NZ_CP021333.1_2018	ANK_1	106	137	forward	1
NZ_CP021333.1_2018	ANK	139	169	forward	1
NZ_CP021395.1_3476	ANK_1	127	159	forward	1
NZ_CP021395.1_3476	ANK	160	192	forward	1
NZ_CP021397.1_3647	ANK_1	127	159	forward	1
NZ_CP021397.1_3647	ANK	160	192	forward	1
NZ_CP021398.1_3716	ANK_1	127	159	forward	1
NZ_CP021398.1_3716	ANK	160	192	forward	1
NZ_CP021400.1_3577	ANK_1	127	159	forward	1
NZ_CP021400.1_3577	ANK	160	192	forward	1
NZ_CP021404.1_1752	ANK_1	111	143	forward	1
NZ_CP021404.1_1752	ANK	308	338	forward	1
NZ_CP021467.1_2580	ANK_1	55	87	forward	1
NZ_CP021467.1_2580	ANK	122	153	forward	1
NZ_CP021648.1_2137	ANK_1	91	120	forward	1
NZ_CP021648.1_2137	ANK	121	155	forward	1
NZ_CP021648.1_2137	ANK	156	188	forward	1
NZ_CP022129.1_1290	ANK_1	25	57	forward	1
NZ_CP022129.1_1290	ANK	92	124	forward	1
NZ_CP022188.1_2334	ANK_1	160	191	forward	1
NZ_CP022188.1_2334	ANK	226	258	forward	1
NZ_CP022253.1_1098	ANK_1	679	711	forward	1
NZ_CP022253.1_1098	ANK	712	743	forward	1
NZ_CP022253.1_1098	ANK	745	777	forward	1
NZ_CP022339.1_262	ANK_1	82	114	forward	1
NZ_CP022339.1_262	ANK	148	179	forward	1
NZ_CP022339.1_262	ANK	181	213	forward	1
NZ_CP022339.1_262	ANK	215	247	forward	1
NZ_CP022339.1_262	ANK	248	279	forward	1
NZ_CP022339.1_262	ANK	281	312	forward	1
NZ_CP022339.1_262	ANK	313	342	forward	1
NZ_CP022339.1_262	ANK	348	379	forward	1
NZ_CP022339.1_262	ANK	380	412	forward	1
NZ_CP022339.1_262	ANK	413	445	forward	1
NZ_CP022339.1_262	ANK	546	575	forward	1
NZ_CP022339.1_262	ANK	607	637	forward	1
